,WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0,0.8417225950785794,0.7267020762917785,0.5853904282120906,0.4138176638180813,0.7786008230460906,0.6374663072781166
1,0.9141914191427393,0.8419452887540396,0.9587217043954727,0.9207161125321721,0.9494382022485955,0.9037433155082788
2,0.8839221341031002,0.7919896640829561,1.0,1.0,1.0,1.0
3,0.7740916271725908,0.6314432989693096,0.7657992565092936,0.6204819277131297,0.6666666666746032,0.5000000000059523
4,0.9650812763396549,0.932518906340909,0.967694566813632,0.9374110953058469,0.8093709884470475,0.679784366576992
5,0.9177777777788889,0.8480492813144804,1.0,1.0,1.0,1.0
6,0.9638613455708432,0.9302435937994415,0.9279219339101797,0.865535788167205,0.9201058201060847,0.8520333170015424
7,0.8703071672372014,0.7703927492454067,0.48809523809821426,0.32283464567195735,0.2871794871846154,0.1676646706636667
8,1.0,1.0,1.0,1.0,1.0,1.0
9,6.666666666666667e-12,6.666666666622223e-12,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0
14,0.9466606902738682,0.8987234042554053,0.5842696629269664,0.4126984127030738,0.7307692307788461,0.5757575757640035
15,0.8690824079488603,0.768475452196502,0.8881118881130536,0.7987421383652018,0.8173913043492753,0.6911764705889922
16,0.9249343832022748,0.8603515625000454,0.9141065830727273,0.841801385681476,0.8147058823536765,0.6873449131517527
17,0.7797074954300731,0.6389513108616937,0.621794871795673,0.4511627906983126,0.5522914218578143,0.3814935064945105
18,0.3123123123153153,0.18505338078581832,1.0,1.0,1.0,1.0
19,0.9053007742705976,0.826985854189399,0.9275545713385005,0.8648967551623216,0.9095513748194646,0.834107498341185
20,0.8773978315271059,0.781575037147427,0.6666666666785714,0.5000000000089286,0.7042253521267605,0.5434782608794897
21,0.9700257697003933,0.9417961548591146,0.7571125265394905,0.6091561325590676,0.8683322079679271,0.7673031026254372
22,1.0638297872340426e-11,1.0638297872227252e-11,1.0,1.0,1.0,1.0
23,0.9521707137603018,0.9087078651685714,0.7115235885541377,0.5522208883556109,0.6796224319827874,0.5147182506311903
24,1.0,1.0,1.0,1.0,1.0,1.0
25,0.9200273410802005,0.8518987341772777,1.2048192771084338e-11,1.2048192770939179e-11,1.0,1.0
26,0.7256416645903314,0.5694172858820612,0.5644531250004883,0.3931972789119774,0.5855457227146018,0.41397288842605423
27,0.8592210229941342,0.7531879884822077,0.27224334600836503,0.15757042253595283,0.4235294117705883,0.26865671642336825
28,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0
30,0.9088785046731892,0.832976445396235,0.7481840193710654,0.597678916828242,0.7787787787797797,0.6377049180333808
31,0.921150014233134,0.8538258575198661,0.5909980430547945,0.4194444444460571,0.10256410256837607,0.05405405405831507
32,0.9068010075579345,0.8294930875579966,3.3333333333333337e-10,3.3333333322222223e-10,1e-09,9.99999999e-10
33,0.9749444973043134,0.9511138613861537,0.9492600422836505,0.9034205231388978,0.7654155495985254,0.6199782844738111
34,0.9615212527966444,0.9258940112021,0.3390928725712743,0.20416124837554725,0.7510548523248944,0.6013513513540449
35,0.9512330285399003,0.9070013210039876,0.9080039853872468,0.8315085158151877,0.7890160183070938,0.6515495086926292
36,0.8460606060618182,0.7331932773114849,5.555555555555556e-11,5.555555555246914e-11,5.555555555555556e-11,5.555555555246914e-11
